frame,ctrl_name,cam_idx,led_id,depth_m,facing_cos,brightness,area
84070221880442.png,right_controller,0,16,0.18939,0.47042,77.0,2.50
84070244129012.png,right_controller,0,2,0.20162,0.27154,53.0,2.50
84070244129012.png,right_controller,0,7,0.20919,0.34988,95.0,5.00
84070244129012.png,right_controller,0,9,0.22461,0.30292,50.0,1.50
84070244129012.png,right_controller,0,11,0.21057,0.48846,95.0,6.00
84070244129012.png,right_controller,0,13,0.19287,0.61079,126.0,7.50
84070244129012.png,right_controller,0,16,0.18939,0.46936,72.0,2.50
84070255218694.png,right_controller,0,2,0.21005,0.27734,66.0,3.00
84070255218694.png,right_controller,0,3,0.20841,0.12845,33.0,1.00
84070255218694.png,right_controller,0,7,0.21657,0.36853,86.0,4.50
84070255218694.png,right_controller,0,9,0.23069,0.33043,47.0,1.00
84070255218694.png,right_controller,0,11,0.21717,0.51284,82.0,5.50
84070255218694.png,right_controller,0,13,0.20063,0.61966,136.0,6.50
84070255218694.png,right_controller,0,16,0.19800,0.46587,91.0,4.00
84070277359413.png,right_controller,0,2,0.20882,0.28014,64.0,3.00
84070277359413.png,right_controller,0,7,0.21631,0.35242,80.0,5.50
84070277359413.png,right_controller,0,9,0.23114,0.29941,51.0,2.00
84070277359413.png,right_controller,0,11,0.21737,0.48647,90.0,5.00
84070277359413.png,right_controller,0,13,0.19989,0.61540,141.0,6.50
84070277359413.png,right_controller,0,16,0.19636,0.48020,73.0,2.50
84070288456928.png,right_controller,0,2,0.21735,0.28542,50.0,2.00
84070288456928.png,right_controller,0,3,0.21561,0.14352,25.0,1.00
84070288456928.png,right_controller,0,7,0.22387,0.36866,99.0,3.50
84070288456928.png,right_controller,0,9,0.23782,0.32394,47.0,2.50
84070288456928.png,right_controller,0,11,0.22438,0.50779,91.0,5.00
84070288456928.png,right_controller,0,13,0.20789,0.62307,144.0,4.00
84070288456928.png,right_controller,0,16,0.20522,0.47761,94.0,4.50
84070310629688.png,right_controller,0,2,0.21709,0.28485,54.0,2.00
84070310629688.png,right_controller,0,7,0.22358,0.36887,90.0,4.50
84070310629688.png,right_controller,0,9,0.23755,0.32494,54.0,3.00
84070310629688.png,right_controller,0,11,0.22410,0.50853,90.0,4.00
84070310629688.png,right_controller,0,13,0.20762,0.62286,131.0,6.50
84070310629688.png,right_controller,0,16,0.20501,0.47667,98.0,4.50
84070321719436.png,right_controller,0,2,0.22515,0.26534,45.0,1.50
84070321719436.png,right_controller,0,7,0.23158,0.34584,71.0,4.00
84070321719436.png,right_controller,0,9,0.24464,0.31948,45.0,3.50
84070321719436.png,right_controller,0,11,0.23162,0.49211,88.0,3.50
84070321719436.png,right_controller,0,13,0.21542,0.60190,126.0,6.50
84070321719436.png,right_controller,0,16,0.21266,0.46516,86.0,4.50
84070343952659.png,right_controller,0,2,0.22559,0.27644,45.0,2.00
84070343952659.png,right_controller,0,3,0.22395,0.13895,28.0,1.00
84070343952659.png,right_controller,0,7,0.23182,0.36203,71.0,3.50
84070343952659.png,right_controller,0,9,0.24521,0.33116,47.0,1.50
84070343952659.png,right_controller,0,11,0.23201,0.50710,69.0,3.50
84070343952659.png,right_controller,0,13,0.21588,0.61409,121.0,5.50
84070343952659.png,right_controller,0,16,0.21342,0.47016,72.0,3.50
84070355040489.png,right_controller,0,2,0.23181,0.29075,58.0,3.00
84070355040489.png,right_controller,0,7,0.24017,0.33666,83.0,3.00
84070355040489.png,right_controller,0,9,0.25532,0.27396,45.0,1.00
84070355040489.png,right_controller,0,11,0.24149,0.45919,68.0,3.00
84070355040489.png,right_controller,0,13,0.22324,0.61065,121.0,6.00
84070355040489.png,right_controller,0,16,0.21882,0.50657,82.0,3.50
84070377231012.png,right_controller,0,2,0.23275,0.25972,47.0,1.50
84070377231012.png,right_controller,0,3,0.22878,0.16468,28.0,1.50
84070377231012.png,right_controller,0,7,0.24062,0.31397,65.0,3.00
84070377231012.png,right_controller,0,9,0.25430,0.27950,41.0,2.50
84070377231012.png,right_controller,0,11,0.24114,0.45084,67.0,4.00
84070377231012.png,right_controller,0,13,0.22364,0.58479,117.0,4.00
84070377231012.png,right_controller,0,16,0.21944,0.47825,71.0,2.00
84070388340696.png,right_controller,0,2,0.23832,0.29261,44.0,1.50
84070388340696.png,right_controller,0,7,0.24759,0.32126,70.0,3.50
84070388340696.png,right_controller,0,9,0.26346,0.25004,38.0,2.50
84070388340696.png,right_controller,0,11,0.24939,0.43604,60.0,3.00
84070388340696.png,right_controller,0,13,0.23025,0.60387,105.0,4.00
84070388340696.png,right_controller,0,16,0.22500,0.51901,87.0,3.50
84070410504781.png,right_controller,0,2,0.24018,0.27299,50.0,1.00
84070410504781.png,right_controller,0,7,0.24897,0.31037,62.0,4.50
84070410504781.png,right_controller,0,9,0.26379,0.25985,33.0,1.00
84070410504781.png,right_controller,0,11,0.25018,0.43612,60.0,3.00
84070410504781.png,right_controller,0,13,0.23167,0.58894,102.0,5.00
84070410504781.png,right_controller,0,16,0.22670,0.49915,86.0,2.50
84070421579549.png,right_controller,0,2,0.24675,0.29710,47.0,1.50
84070421579549.png,right_controller,0,3,0.24131,0.23300,35.0,1.50
84070421579549.png,right_controller,0,7,0.25671,0.31174,56.0,2.50
84070421579549.png,right_controller,0,9,0.27321,0.23283,31.0,1.00
84070421579549.png,right_controller,0,11,0.25892,0.41968,58.0,3.00
84070421579549.png,right_controller,0,13,0.23909,0.60051,116.0,3.50
84070421579549.png,right_controller,0,16,0.23322,0.53122,73.0,2.00
84070443826396.png,right_controller,0,2,0.24656,0.28548,51.0,2.00
84070443826396.png,right_controller,0,3,0.24086,0.22647,36.0,1.00
84070443826396.png,right_controller,0,7,0.25648,0.29997,56.0,3.00
84070443826396.png,right_controller,0,11,0.25841,0.41143,46.0,2.00
84070443826396.png,right_controller,0,13,0.23875,0.58960,111.0,3.50
84070443826396.png,right_controller,0,16,0.23281,0.52265,82.0,3.00
84070454901686.png,right_controller,0,2,0.25418,0.29258,54.0,2.50
84070454901686.png,right_controller,0,3,0.24785,0.24758,33.0,1.00
84070454901686.png,right_controller,0,7,0.26468,0.29329,59.0,3.00
84070454901686.png,right_controller,0,9,0.28105,0.21152,34.0,1.00
84070454901686.png,right_controller,0,11,0.26690,0.39676,54.0,2.00
84070454901686.png,right_controller,0,13,0.24669,0.58889,109.0,3.50
84070454901686.png,right_controller,0,16,0.24020,0.53636,83.0,3.00
84070477094659.png,right_controller,0,2,0.25510,0.28291,50.0,1.00
84070477094659.png,right_controller,0,3,0.24946,0.22773,32.0,1.00
84070477094659.png,right_controller,0,7,0.26476,0.29710,47.0,2.00
84070477094659.png,right_controller,0,11,0.26640,0.41050,43.0,2.00
84070477094659.png,right_controller,0,13,0.24706,0.58597,80.0,3.50
84070477094659.png,right_controller,0,16,0.24128,0.52125,76.0,3.00
84070488221849.png,right_controller,0,3,0.25694,0.25430,33.0,1.50
84070488221849.png,right_controller,0,7,0.27411,0.28182,56.0,3.00
84070488221849.png,right_controller,0,11,0.27612,0.38484,45.0,1.50
84070488221849.png,right_controller,0,13,0.25599,0.58000,84.0,3.50
84070488221849.png,right_controller,0,16,0.24938,0.53667,73.0,3.00
84070510371300.png,right_controller,0,2,0.26465,0.30491,45.0,1.50
84070510371300.png,right_controller,0,3,0.25832,0.26668,31.0,1.00
84070510371300.png,right_controller,0,7,0.27527,0.29699,47.0,1.50
84070510371300.png,right_controller,0,11,0.27767,0.39376,46.0,1.50
84070510371300.png,right_controller,0,13,0.25728,0.59511,94.0,4.50
84070510371300.png,right_controller,0,16,0.25073,0.55084,77.0,3.50
84070521471627.png,right_controller,0,2,0.27251,0.28883,37.0,1.50
84070521471627.png,right_controller,0,3,0.26611,0.25501,41.0,1.50
84070521471627.png,right_controller,0,7,0.28270,0.28515,53.0,2.50
84070521471627.png,right_controller,0,11,0.28446,0.39008,42.0,1.50
84070521471627.png,right_controller,0,13,0.26469,0.58116,75.0,4.00
84070521471627.png,right_controller,0,16,0.25835,0.53666,83.0,3.50
84070543687203.png,right_controller,0,2,0.27306,0.28283,42.0,1.00
84070543687203.png,right_controller,0,7,0.28352,0.27461,36.0,1.00
84070543687203.png,right_controller,0,11,0.28532,0.37915,32.0,1.00
84070543687203.png,right_controller,0,13,0.26534,0.57324,67.0,1.50
84070543687203.png,right_controller,0,16,0.25869,0.53475,59.0,2.00
84070554760627.png,right_controller,0,2,0.28429,0.27132,40.0,1.00
84070554760627.png,right_controller,0,3,0.27636,0.26891,31.0,1.00
84070554760627.png,right_controller,0,7,0.29544,0.24859,47.0,1.50
84070554760627.png,right_controller,0,11,0.29729,0.35048,39.0,1.00
84070554760627.png,right_controller,0,13,0.27682,0.55394,71.0,3.00
84070554760627.png,right_controller,0,16,0.26940,0.53442,81.0,2.50
84070576955023.png,right_controller,0,2,0.27943,0.27350,39.0,1.00
84070576955023.png,right_controller,0,3,0.27196,0.26187,33.0,1.00
84070576955023.png,right_controller,0,7,0.29023,0.25719,35.0,1.00
84070576955023.png,right_controller,0,11,0.29197,0.36116,38.0,1.00
84070576955023.png,right_controller,0,13,0.27180,0.55974,77.0,3.00
84070576955023.png,right_controller,0,16,0.26473,0.53241,74.0,2.50
84070588053070.png,right_controller,0,2,0.28768,0.27959,31.0,1.00
84070588053070.png,right_controller,0,3,0.27950,0.28387,44.0,1.00
84070588053070.png,right_controller,0,7,0.29921,0.24822,40.0,1.00
84070588053070.png,right_controller,0,11,0.30138,0.34356,37.0,1.00
84070588053070.png,right_controller,0,13,0.28049,0.55710,82.0,1.50
84070588053070.png,right_controller,0,16,0.27277,0.54547,68.0,1.50
84070610220900.png,right_controller,0,2,0.28811,0.29185,32.0,1.00
84070610220900.png,right_controller,0,3,0.27919,0.31135,32.0,1.00
84070610220900.png,right_controller,0,7,0.30062,0.24193,30.0,1.00
84070610220900.png,right_controller,0,13,0.28162,0.55906,73.0,2.50
84070610220900.png,right_controller,0,16,0.27309,0.56469,71.0,3.00
84070621311118.png,right_controller,0,13,0.28887,0.55512,70.0,1.50
84070621311118.png,right_controller,0,16,0.28092,0.54922,69.0,2.00
84070643529151.png,right_controller,0,3,0.29328,0.28584,42.0,1.00
84070643529151.png,right_controller,0,7,0.31319,0.24780,30.0,1.00
84070643529151.png,right_controller,0,13,0.29438,0.55512,54.0,1.50
84070643529151.png,right_controller,0,16,0.28659,0.54465,63.0,2.00
84070654617763.png,right_controller,0,2,0.29148,0.31539,29.0,1.00
84070654617763.png,right_controller,0,7,0.30531,0.23299,31.0,1.00
84070654617763.png,right_controller,0,13,0.28595,0.56346,56.0,1.50
84070654617763.png,right_controller,0,16,0.27634,0.59910,74.0,2.00
84070676803780.png,right_controller,0,2,0.30053,0.26585,33.0,1.00
84070676803780.png,right_controller,0,3,0.29196,0.28509,43.0,1.00
84070676803780.png,right_controller,0,7,0.31195,0.22868,30.0,1.00
84070676803780.png,right_controller,0,13,0.29309,0.53990,59.0,1.50
84070676803780.png,right_controller,0,16,0.28528,0.53828,73.0,2.50
84070687900420.png,right_controller,0,2,0.29803,0.27453,32.0,1.00
84070687900420.png,right_controller,0,3,0.28616,0.35452,40.0,1.50
84070687900420.png,right_controller,0,13,0.29251,0.51613,62.0,1.50
84070687900420.png,right_controller,0,16,0.28179,0.57462,54.0,1.50
84070710118356.png,right_controller,0,0,0.28464,0.32581,30.0,1.00
84070710118356.png,right_controller,0,2,0.29643,0.28993,32.0,1.00
84070710118356.png,right_controller,0,3,0.28633,0.33304,49.0,1.50
84070710118356.png,right_controller,0,13,0.29005,0.54623,55.0,1.50
84070710118356.png,right_controller,0,16,0.28079,0.57330,60.0,1.50
84070721204805.png,right_controller,0,2,0.29307,0.26552,32.0,1.00
84070721204805.png,right_controller,0,3,0.28342,0.30482,55.0,1.00
84070721204805.png,right_controller,0,7,0.30510,0.20823,25.0,1.00
84070721204805.png,right_controller,0,13,0.28585,0.52987,70.0,2.50
84070721204805.png,right_controller,0,16,0.27731,0.54846,78.0,2.50
84070743437259.png,right_controller,0,2,0.30350,0.30725,32.0,1.00
84070743437259.png,right_controller,0,3,0.29100,0.40561,60.0,1.00
84070743437259.png,right_controller,0,13,0.29894,0.53016,59.0,1.50
84070743437259.png,right_controller,0,16,0.28736,0.61289,83.0,3.00
84070754519237.png,right_controller,0,0,0.28890,0.41880,31.0,1.00
84070754519237.png,right_controller,0,3,0.29092,0.41844,58.0,1.00
84070754519237.png,right_controller,0,13,0.29818,0.55308,51.0,1.00
84070754519237.png,right_controller,0,16,0.28697,0.63102,72.0,2.50
84070776745445.png,right_controller,0,0,0.28157,0.20993,28.0,1.00
84070776745445.png,right_controller,0,2,0.28586,0.31044,34.0,1.00
84070776745445.png,right_controller,0,3,0.28100,0.26176,48.0,1.00
84070776745445.png,right_controller,0,13,0.27679,0.60371,58.0,1.00
84070776745445.png,right_controller,0,16,0.27204,0.54907,67.0,1.50
84070787821740.png,right_controller,0,3,0.29216,0.36184,57.0,1.00
84070787821740.png,right_controller,0,13,0.30143,0.44678,43.0,1.50
84070787821740.png,right_controller,0,16,0.28912,0.54886,77.0,1.50
84070843305737.png,right_controller,0,0,0.28331,0.37033,31.0,1.00
84070843305737.png,right_controller,0,3,0.28631,0.36014,52.0,1.50
84070843305737.png,right_controller,0,7,0.31108,0.17958,25.0,1.00
84070843305737.png,right_controller,0,13,0.29116,0.51918,61.0,1.50
84070843305737.png,right_controller,0,16,0.28127,0.58035,71.0,3.00
84070854390394.png,right_controller,0,0,0.28149,0.36018,38.0,1.00
84070854390394.png,right_controller,0,2,0.29458,0.29192,32.0,1.00
84070854390394.png,right_controller,0,3,0.28411,0.35951,45.0,2.00
84070854390394.png,right_controller,0,13,0.28715,0.53499,60.0,1.00
84070854390394.png,right_controller,0,16,0.27827,0.58727,69.0,1.50
84070876560911.png,right_controller,0,2,0.29498,0.30996,33.0,1.00
84070876560911.png,right_controller,0,3,0.28398,0.38562,57.0,1.50
84070876560911.png,right_controller,0,7,0.30813,0.20152,28.0,1.00
84070876560911.png,right_controller,0,13,0.28838,0.54383,65.0,2.00
84070876560911.png,right_controller,0,16,0.27874,0.60773,86.0,3.50
84070887640667.png,right_controller,0,0,0.27345,0.30832,30.0,1.00
84070887640667.png,right_controller,0,2,0.28229,0.31775,44.0,1.00
84070887640667.png,right_controller,0,3,0.27463,0.33637,62.0,2.50
84070887640667.png,right_controller,0,13,0.27373,0.57814,61.0,2.00
84070887640667.png,right_controller,0,16,0.26707,0.59125,85.0,3.00
84070909921756.png,right_controller,0,0,0.27017,0.36062,38.0,1.00
84070909921756.png,right_controller,0,2,0.28096,0.33421,41.0,1.00
84070909921756.png,right_controller,0,7,0.29272,0.23741,34.0,1.00
84070909921756.png,right_controller,0,11,0.29441,0.27928,27.0,1.00
84070909921756.png,right_controller,0,13,0.27362,0.57538,71.0,2.50
84070909921756.png,right_controller,0,16,0.26540,0.62026,88.0,3.00
84070920931712.png,right_controller,0,2,0.27435,0.32159,49.0,1.50
84070920931712.png,right_controller,0,3,0.26526,0.37007,57.0,2.00
84070920931712.png,right_controller,0,7,0.28564,0.22709,39.0,1.00
84070920931712.png,right_controller,0,13,0.26660,0.56567,81.0,3.50
84070920931712.png,right_controller,0,16,0.25867,0.60974,84.0,3.00
84070943134046.png,right_controller,0,0,0.26627,0.35879,34.0,1.00
84070943134046.png,right_controller,0,2,0.27562,0.35670,43.0,1.50
84070943134046.png,right_controller,0,3,0.26724,0.39181,61.0,2.50
84070943134046.png,right_controller,0,7,0.28704,0.26010,41.0,1.00
84070943134046.png,right_controller,0,11,0.28891,0.29450,30.0,1.00
84070943134046.png,right_controller,0,13,0.26825,0.59730,78.0,3.00
84070943134046.png,right_controller,0,16,0.26051,0.63662,101.0,3.50
84070954258142.png,right_controller,0,0,0.25818,0.36035,33.0,1.00
84070954258142.png,right_controller,0,2,0.26730,0.36475,54.0,2.00
84070954258142.png,right_controller,0,3,0.25904,0.39795,70.0,2.50
84070954258142.png,right_controller,0,7,0.27873,0.26406,35.0,1.00
84070954258142.png,right_controller,0,13,0.25998,0.60357,91.0,3.50
84070954258142.png,right_controller,0,16,0.25228,0.64447,97.0,3.50
84070976434759.png,right_controller,0,0,0.25874,0.35257,36.0,1.00
84070976434759.png,right_controller,0,2,0.26770,0.36121,46.0,1.00
84070976434759.png,right_controller,0,3,0.25957,0.39057,70.0,3.50
84070976434759.png,right_controller,0,7,0.27895,0.26561,46.0,1.00
84070976434759.png,right_controller,0,13,0.26026,0.60312,72.0,3.00
84070976434759.png,right_controller,0,16,0.25270,0.63934,95.0,3.50
84070987520484.png,right_controller,0,0,0.25426,0.35886,40.0,1.50
84070987520484.png,right_controller,0,2,0.26440,0.35274,58.0,1.50
84070987520484.png,right_controller,0,3,0.25552,0.39150,57.0,2.00
84070987520484.png,right_controller,0,7,0.27614,0.25142,36.0,1.00
84070987520484.png,right_controller,0,11,0.27807,0.28276,30.0,1.00
84070987520484.png,right_controller,0,13,0.25717,0.59232,100.0,3.50
84070987520484.png,right_controller,0,16,0.24907,0.63609,91.0,3.00
84071009744849.png,right_controller,0,0,0.25795,0.34659,36.0,1.00
84071009744849.png,right_controller,0,2,0.26740,0.35629,57.0,2.50
84071009744849.png,right_controller,0,3,0.25900,0.38392,64.0,2.50
84071009744849.png,right_controller,0,7,0.27873,0.26434,38.0,1.00
84071009744849.png,right_controller,0,11,0.28047,0.30009,32.0,1.00
84071009744849.png,right_controller,0,13,0.25994,0.60060,83.0,3.00
84071009744849.png,right_controller,0,16,0.25224,0.63392,95.0,3.50
84071020824555.png,right_controller,0,0,0.24987,0.34627,34.0,1.00
84071020824555.png,right_controller,0,2,0.26001,0.34692,60.0,1.50
84071020824555.png,right_controller,0,3,0.25121,0.38029,67.0,4.50
84071020824555.png,right_controller,0,7,0.27153,0.25159,42.0,1.00
84071020824555.png,right_controller,0,11,0.27319,0.28714,30.0,1.00
84071020824555.png,right_controller,0,13,0.25258,0.59091,97.0,3.50
84071020824555.png,right_controller,0,16,0.24464,0.62881,105.0,4.50
84071043007438.png,right_controller,0,0,0.25093,0.36359,34.0,1.50
84071043007438.png,right_controller,0,2,0.26101,0.35891,54.0,2.50
84071043007438.png,right_controller,0,3,0.25211,0.39833,67.0,2.00
84071043007438.png,right_controller,0,7,0.27295,0.25344,50.0,1.00
84071043007438.png,right_controller,0,11,0.27511,0.28016,32.0,1.00
84071043007438.png,right_controller,0,13,0.25396,0.59613,103.0,3.00
84071043007438.png,right_controller,0,16,0.24575,0.64266,100.0,5.50
84071054121902.png,right_controller,0,2,0.25546,0.38295,53.0,2.50
